ID,name,category,deadline,goal,launched,pledged,status,number_backers
1887370641,Sweet Tooth Twisted Ice Cream Mobile Food Truck,Food Trucks,5/13/15,29000,3/14/15,10021,failed,14
18880356,Jack London Taproom: Serving Up Craft Brews in Sonoma,Restaurants,6/16/17,25000,5/17/17,26340,successful,33
1890984763,Help me Bring a Different type of Fun to Myrtle Beach,Restaurants,2/7/15,100000,1/27/15,2,failed,2
1891895417,Alkaline,Restaurants,9/8/14,20000,7/24/14,25484.88,successful,292
1892575097,L'Oursin,Restaurants,8/13/16,25000,7/14/16,27325,successful,183
1892679849,Gabriel Hall,Restaurants,10/25/14,15000,9/25/14,3112,failed,39
1892782797,Gluten Free Galaxy Food Truck,Food Trucks,2/13/17,6000,1/14/17,966,failed,11
1893546639,Munchies: JAX's Late Night Delivery Ft. The Sober Up Lounge,Restaurants,1/17/17,15000,1/3/17,50,failed,2
1893653882,CONFESSING I NEED HELP,Restaurants,3/11/16,69500,2/10/16,151,failed,4
1893922199,Baked Every Day Bakery & Cafe in Lakeside Montana,Restaurants,11/14/14,15000,10/15/14,606,failed,4
1895021819,Gringo Loco Tacos Food Truck,Food Trucks,3/1/15,50000,1/30/15,4,failed,3
1895840596,Our House Rustic Restaurant and Retreat!,Restaurants,1/15/16,340000,12/1/15,0,failed,0
1895851710,GrillerZ Drive In (Canceled),Restaurants,9/1/14,15000,7/9/14,0,canceled,0
189622946,"Hoof, Wing, and Fin Craft Beasts and Bone Broth",Food Trucks,3/29/17,8400,1/28/17,840,failed,6
1897174890,My Grub Food Truck,Food Trucks,8/27/16,5000,7/28/16,0,failed,0
1898009238,Financier,Restaurants,7/10/16,20000,6/3/16,20933,successful,93
1898050451,Let Frank N Steins Live!!,Restaurants,7/11/14,3000,6/26/14,25,failed,1
1898673365,Josue's Tacos (Canceled),Food Trucks,11/22/14,5000,10/31/14,0,canceled,0
1899316719,Nakia's Soul Food,Food Trucks,10/25/16,45000,9/19/16,100,failed,1
1899759234,PJ's Mobile Deli is a Food Truck that serves sandwiches,Food Trucks,8/31/14,9500,8/1/14,0,failed,0
189980186,"Happy Olive, Mediterranean Wraps",Food Trucks,5/31/15,25000,4/16/15,10,failed,1
1901941362,Praise Chicago  -  We feed the Spirit !!!,Restaurants,9/17/14,8500,8/18/14,890,failed,35
1901950560,Bring Snappy Dogs Home,Food Trucks,12/25/17,10000,11/16/17,11495,successful,128
1902092425,My Goal is to make you the cake and sweets from days past!,Restaurants,11/19/17,1500,10/24/17,0,failed,0
1902905499,Beyond the Streets. The Culinerdy Kitchen comes alive,Restaurants,1/23/16,20000,12/24/15,20305,successful,77
1903185570,Marylenah's,Food Trucks,3/15/15,20000,1/14/15,6,failed,2
1903682179,Pippo's Roadkill,Food Trucks,8/13/14,60000,7/14/14,880,failed,8
1905018158,Warren's / Adilyn's Rollin' Bistro,Food Trucks,12/1/16,15000,11/1/16,73,failed,3
1906327306,King St. BBQ,Restaurants,2/13/15,10000,1/14/15,32,failed,5
1907174055,"New Generation Business Owners, Calvert, Texas",Restaurants,5/21/15,50000,4/21/15,55,failed,1
1907369049,Fulfiling my lifelong dream of my own restaurant!!!!!,Restaurants,10/6/14,50000,8/28/14,120,failed,2
1907820289,Tributes Food Truck,Food Trucks,5/21/16,65000,3/22/16,1,failed,1
1908062819,Chef Po's Food Truck,Food Trucks,1/8/16,2500,11/9/15,252,failed,6
1908139393,plate. Vibrant Restaurant with the fresh flavors of Italy!,Restaurants,6/4/15,20000,5/5/15,4410,failed,34
1908618437,Fronana - The Healthy Frozen Treat That's Just Bananas!,Food Trucks,4/21/15,25000,3/22/15,13981,failed,172
1909024172,Spag in a Bag fast food Pasta,Food Trucks,7/22/15,15000,6/22/15,10,failed,1
1909730168,Italian Wood Fired Oven Pizza Bistro,Restaurants,1/20/15,50000,12/16/14,6,failed,2
1910079075,The pop shop,Restaurants,8/23/14,68000,7/21/14,16,failed,2
1910735727,Shave Ice Dessert Restaurant,Restaurants,2/26/15,65000,1/27/15,4,failed,3
1910775547,Crazy Waffle Food Trailer Purchase to make dreams happen.,Food Trucks,9/13/14,16000,8/12/14,20,failed,1
1910935064,Ravioli USA,Restaurants,12/29/15,450000,10/30/15,0,failed,0
1911129963,Our New Gluten-Free Kitchen!,Restaurants,12/29/15,5000,12/14/15,0,failed,0
191171243,"South In Your Mouth - ""What can we put in your mouth today?""",Food Trucks,8/9/14,10000,7/10/14,120,failed,2
1912030321,Help to Open a SHOP for Buttercream Bliss Gourmet Cupcakes!,Restaurants,6/2/15,15000,4/15/15,425,failed,7
1912977049,Future Chefs food truck,Food Trucks,3/17/16,100000,1/17/16,301,failed,4
1913929563,Pit 77/Joint 77/Stuffed [start up restaurant],Restaurants,5/6/15,35000,3/27/15,1,failed,1
191400669,Taco Food Truck (Canceled),Food Trucks,2/18/15,10000,1/19/15,0,canceled,0
1914634714,Munchies Eatery Food Truck,Food Trucks,12/7/14,45000,11/7/14,3,failed,1
1914836244,Help Bananarchy Open A Second Frozen Banana Stand!,Food Trucks,4/20/15,17000,3/21/15,20613.54,successful,168
1914928248,Help me win the 2016 NYC Vegan Vendy Awards!,Food Trucks,8/31/16,25000,8/1/16,5,failed,1
1914999042,Jack's Donuts of Muncie - Join the Legacy,Restaurants,5/25/16,2500,5/16/16,370,failed,7
1915701485,Cable Car Cakes and Chocolates,Restaurants,2/23/16,2500,2/8/16,4651,successful,68
1915860094,Caribbean Fusion - Jamaican & American Cuisine,Restaurants,1/5/18,15000,11/6/17,130,live,2
1916008059,Mofongo Restaurant,Restaurants,5/18/16,50000,4/18/16,10,failed,5
1917359529,Project Patriotic Eats: Food Channel & Food Truck . GO USA!!,Food Trucks,5/12/15,250000,4/7/15,0,canceled,0
1918183435,Lunch Box ( PuertoRican gourmet Food Truck),Food Trucks,3/26/15,10000,1/25/15,101,failed,2
1919198610,McMillian's Mobile Merchandise,Food Trucks,2/3/16,15000,1/4/16,0,failed,0
1919735964,Gameroom Bar & Grill,Restaurants,5/13/17,80000,4/13/17,0,failed,0
1920182988,Breakfast At Tifiny's La Créperie & Restaurant (Canceled),Restaurants,1/1/15,70000,12/11/14,200,canceled,2
1920369925,Be an Original - Just like everybody else!,Restaurants,5/20/17,50000,4/20/17,330,canceled,4
1921818588,The Cuppa Bus,Food Trucks,9/7/14,15000,8/8/14,5035,failed,94
1921842726,The Big Whoop Food Truck!,Food Trucks,9/10/14,1000,8/11/14,1100,successful,29
1923505816,Square Donuts Truck,Food Trucks,1/3/16,15000,12/4/15,0,failed,0
1923573285,Frost,Food Trucks,7/27/15,15000,5/28/15,55,failed,1
192444142,Ardente Gourmet Stirrer,Restaurants,10/15/14,250000,8/16/14,65,failed,1
1924578215,Gourmet coffee house in Redondo Beach,Restaurants,10/27/14,15000,9/27/14,0,failed,0
1924728273,Cereal Killer Brunch Food Truck,Food Trucks,6/15/17,5500,5/16/17,5502,successful,15
1925808219,"Morgan St Theater's ""Pedal Parlor""",Food Trucks,5/23/15,9000,4/23/15,9207,successful,77
1925936294,"From My Tiny Kitchen, LLC",Food Trucks,8/4/14,22500,7/15/14,2920,failed,20
1926187363,Andre's Ribs,Food Trucks,7/1/15,5000,6/1/15,5606,successful,54
192653196,"Mikes Smokestack- Catering, seasonings, and sauces",Food Trucks,11/26/16,60000,10/27/16,0,failed,0
1926771490,Tamale Heaven,Food Trucks,10/31/14,25000,10/1/14,62,failed,4
1927041570,Eat Doo-Wop's,Restaurants,10/1/14,250000,8/27/14,1100,failed,2
192812838,Lunch For Tots,Restaurants,8/20/14,12000,8/3/14,210,failed,4
1928319561,Love for Hugs & Donuts,Restaurants,7/10/14,50000,6/10/14,58392,successful,715
1928376998,Help this D?D get some equipment to make you F?D! Waffles.,Restaurants,11/9/14,6000,10/10/14,1055,failed,17
1928523354,Salty Sweetie Kettle Popped Corn - Solving the Mystery!,Food Trucks,6/8/16,700,5/9/16,199,failed,7
1929094962,Heavenly Snacks 'N' More Cafe and Specialty Drinks,Restaurants,11/28/15,35000,9/29/15,311,failed,8
1929717775,JW3 KITCHEN fresh cuisine,Restaurants,3/30/17,80000,2/2/17,0,failed,0
1930315529,"Saving a dream, in loving memory of Kathy Armistead",Restaurants,8/30/14,11000,7/31/14,60,failed,2
1930347173,Munchiez Rollz - Americanized Sushi Food Truck!,Food Trucks,5/29/15,25200,3/30/15,795,failed,5
193090824,Angels -n- Demons (Canceled),Food Trucks,2/27/15,150000,1/28/15,30,canceled,2
1931669112,Bon Appétit,Restaurants,3/25/16,65000,1/25/16,0,failed,0
1931955856,Five Star Caterer First Restaurant- Mark's Iron Grill,Restaurants,6/10/17,50000,4/11/17,27,failed,3
1932668054,Franchise Opener,Restaurants,10/29/17,31500,9/30/17,26,failed,2
1933023698,"Bringing Good Food to Elk Grove , Ca",Food Trucks,7/24/14,5000,6/19/14,10,failed,1
1933180309,Whiches On Wheels,Food Trucks,10/21/16,60000,9/21/16,300,failed,6
193439774,Help Our Community Build the Much Anticipated Joy Bus Diner,Restaurants,11/9/15,25000,10/10/15,3650,failed,43
1934454788,Victoria's pizza (Suspended) (Suspended) (Suspended),Restaurants,12/5/15,20,11/20/15,53.37,suspended,3
1935818230,Eggrollls on a roll truck,Food Trucks,8/11/14,5000,7/12/14,20,failed,1
1936618996,"Chubbys BBQ Food Truck- Portland, Maine",Food Trucks,4/9/15,17500,3/10/15,216,failed,4
1938105653,Mangiare Italiano (Canceled),Food Trucks,11/18/14,44000,10/14/14,835,canceled,3
1938255905,The FlourGyrl,Restaurants,7/22/15,40000,6/22/15,1264,failed,28
1938878543,Lizzie Bob's Bakery Storefront,Restaurants,4/2/16,15000,2/16/16,155,failed,6
1939625054,Creating Great Barbecue That Spans All Regions,Restaurants,3/19/15,50000,2/17/15,1,failed,1
1939922918,Help Bring Tastebud to Multnomah Village,Restaurants,7/30/15,25000,6/30/15,30768,successful,214
1941195946,The Chicago CodFather,Food Trucks,3/26/15,15000,2/24/15,1,failed,1
1941268910,McDonald Macarons,Food Trucks,10/4/14,25000,9/4/14,50,failed,1
1941429764,The DogHouse DeKalb,Food Trucks,11/26/14,20000,10/21/14,20596,successful,127
1941843622,Professor Frank Furter's Wonderful World of Wieners,Food Trucks,1/10/16,5000,12/11/15,5010,successful,43
1941912842,Reem's Dream Arab Street Corner Bakery: Come Feel the Warmth,Restaurants,9/10/16,35000,8/1/16,50100,successful,376
1942157296,Muscle Macros Food Truck,Food Trucks,5/4/17,2500,4/27/17,2500,successful,12
1942809945,Food to your house (foody app),Food Trucks,4/17/16,50000,3/18/16,1,failed,1
1943053864,Swirl Wine Bar Winter Challenge,Restaurants,11/2/15,10000,9/18/15,2368,failed,21
1943108882,Mac's Burger Shack.,Restaurants,9/21/14,55000,8/22/14,120,failed,3
1944126864,Calaugusta Cafe and Grocer,Restaurants,8/28/15,15000,7/28/15,21290,successful,216
1944181413,L'acajou Woodminster,Restaurants,10/9/17,5000,9/9/17,0,failed,0
1944797410,Help us bring Frankenfries to life!,Food Trucks,9/11/16,6000,8/12/16,906,failed,17
1945107329,Dulcinea Italian:Italian fare with 21st Century flair,Restaurants,1/9/15,100000,11/25/14,8355,failed,13
1946869106,Empanada Express Food Truck,Food Trucks,9/12/14,60000,8/12/14,979,failed,16
1947097999,Dad's Ice Cream,Food Trucks,5/25/17,30000,4/25/17,15,failed,1
1947802503,The Hill Country Edelweiss,Restaurants,1/18/16,160000,11/19/15,205,failed,2
1948084976,UTOPIA,Restaurants,2/12/17,95000,12/23/16,1,failed,1
1949801137,Farm Fired: Support Farmers and Build Community Health,Restaurants,10/29/15,75000,9/28/15,563,failed,14
1950017630,Catfish 'n More,Food Trucks,8/6/15,250000,7/7/15,0,failed,0
1950245579,Community Supported Kitchen (CSK),Restaurants,12/23/17,50000,11/15/17,53498,successful,386
1950252085,The Vault,Restaurants,8/24/15,55000,6/25/15,0,failed,0
195086931,west coast cupcakes,Food Trucks,3/8/15,15000,2/15/15,0,failed,0
195181113,CherryPickPrices.com Restaurant Control Software,Restaurants,11/14/17,25000,9/15/17,0,failed,0
1952141049,Chroma Cafe and Bakery Hood and Expansion Project,Restaurants,5/30/14,9750,4/25/14,9900,successful,134
1952307267,"""La Doña"" Dominican Restaurant",Restaurants,3/5/17,275000,2/3/17,0,failed,0
1952314159,Sugar Fixation on the go!,Food Trucks,6/20/16,13000,4/22/16,14050,successful,108
1952636684,Burn-N-Grill,Restaurants,11/13/14,7000,10/14/14,0,failed,0
1953085866,512 Hot Dogs with MrPfranks,Restaurants,10/31/15,2944,10/9/15,4125,successful,34
1953589605,SugarCoated Creations,Restaurants,9/4/16,150000,7/6/16,25,failed,1
1955521170,CurryWurst n Frits,Food Trucks,5/16/15,30000,4/16/15,10,failed,1
1955695702,Bad Wolf BBQ (Canceled),Food Trucks,5/5/15,10000,3/6/15,1000,canceled,1
195704294,Le Café Phenix,Restaurants,6/18/16,3000,5/19/16,1050,failed,7
1957259656,Sweet Bakin Bakery- Food Truck,Food Trucks,2/28/15,1500,1/29/15,54,failed,5
1957288993,12th Street Bakery:  Trailer remodel and start up!,Food Trucks,5/5/15,5500,3/26/15,7060,successful,81
1957544021,Headshots Bar Expansion Pack,Restaurants,5/25/17,5000,4/10/17,6084,successful,86
1957555784,Muddy Water Food Cart Funds!,Food Trucks,7/30/17,12000,7/5/17,0,failed,0
1957561539,BBQ BBQ sauces hot sauces salsa,Food Trucks,10/25/17,12500,9/10/17,125,failed,2
1957896335,The Foley Adventure Continues,Restaurants,10/2/14,50000,8/28/14,53515.02,successful,226
1957922215,Chubby Doubles,Food Trucks,8/11/14,32000,7/12/14,5,failed,1
1958791059,Sabroso On Wheels,Food Trucks,11/6/14,15000,10/7/14,30,failed,2
1959630951,Lowry's lunch stop,Restaurants,4/22/17,8500,2/21/17,1,failed,1
1959884076,Vita Nova Coffee and Tea House,Restaurants,5/31/15,35000,5/1/15,5555,failed,42
1959970828,Cruel Jacks,Restaurants,10/3/15,30000,9/3/15,0,failed,0
1959988793,Chloe's Comfort Food,Restaurants,7/23/16,200000,6/23/16,0,failed,0
1960095379,Mahogany Sugar Co.,Food Trucks,12/7/16,12000,10/8/16,1,canceled,1
1960110524,Iron Range Community Patio,Restaurants,7/21/17,30000,6/21/17,41430,successful,186
1961459253,The Kimura Health Restaurant,Restaurants,3/25/15,250000,2/24/15,1,failed,1
1963069368,Sunshine City BBQ,Food Trucks,9/8/17,20000,7/25/17,60,failed,2
1965777017,Fundraiser,Restaurants,12/7/14,17500,11/5/14,70,failed,3
1965786147,Don Claudio's Mexican Food,Restaurants,1/5/15,30000,12/6/14,15,failed,2
1966083787,La charcuterie,Restaurants,3/23/15,10000,2/21/15,326,failed,7
1966415409,The Angry Swine Restaurant,Restaurants,10/24/14,50000,8/25/14,41,failed,4
1966735556,SmellMe,Restaurants,9/26/14,12000,8/22/14,1,failed,1
1967296114,The Best damn Tortilla Soup PERIOD! (Canceled),Food Trucks,9/1/14,3000,7/28/14,100,canceled,6
1967675875,"Northwest Indiana ""Hippie"" Food Truck (Peace Love Grub NWI)",Food Trucks,3/12/16,5200,2/11/16,136,failed,6
1968573958,My First Steak Dinner,Restaurants,7/14/14,100,7/9/14,1,failed,1
196901540,Caribbean Chicken - Gluten Free and Healthy,Restaurants,8/11/15,10000,6/12/15,430,failed,5
1969938268,"You pick where we eat, we RV and write hospitality blog.",Restaurants,7/12/17,50000,6/12/17,22,canceled,1
1970031027,Good Eats Texas Project,Restaurants,3/3/16,2000,2/1/16,2020,successful,46
1970149399,Byson farm and eatery,Restaurants,8/10/14,500000,7/11/14,5,failed,1
197033742,THE MIGHTY NEEDS A FOOD TRUCK!!,Food Trucks,9/10/16,50000,7/14/16,50,failed,2
1970479106,1st Resturant W/o Waiters,Restaurants,3/4/16,15000,1/11/16,1,failed,1
1970555859,Cafe Quattro,Restaurants,3/31/15,20000,3/11/15,2355,failed,22
1972373169,Twisted Cakes,Restaurants,8/27/14,3000,7/28/14,1350,failed,17
1972380329,Fish and Chips,Restaurants,9/14/14,5000,8/15/14,0,failed,0
197256322,Soul Fries,Restaurants,9/16/15,15000,8/17/15,516,failed,8
1972570998,Help Make A Dream Come true,Restaurants,6/4/17,100000,4/25/17,0,canceled,0
1973175216,Sushi,Restaurants,2/5/16,10000,1/6/16,0,failed,0
1973179216,Rhubarb Shortcake,Food Trucks,8/13/14,15000,7/14/14,620,failed,3
1973245388,Family Owned Local Bakery Works with Troubled Youth,Restaurants,7/15/15,26000,6/15/15,100,failed,1
1973539956,Gastronomy in Madrid,Restaurants,4/19/17,2700,3/3/17,1,failed,1
1975164304,Steve's Comfort Foods,Food Trucks,1/10/15,80000,11/11/14,14,failed,6
1976208483,Help Us Start Our First Fast-Casual Eatery,Restaurants,5/9/16,50000,3/25/16,18,failed,3
1977321192,"Get Involved, treat yourself to a KeysCake!",Restaurants,4/26/15,15135,3/27/15,700,failed,17
1977461205,Detroit Stew,Food Trucks,10/12/16,4000,9/27/16,4300,successful,32
1977566671,Bubbafranks Bar-B-Q,Food Trucks,9/22/14,10000,7/24/14,21,failed,2
198003644,Empanada Mama's Mobile Kitchen,Food Trucks,6/1/16,8700,5/2/16,1753,failed,12
1982249672,Build Phatboyz Food Truck (Canceled),Food Trucks,5/16/15,8500,4/16/15,51,canceled,2
1983104979,Perham Bakery,Restaurants,11/18/14,15000,10/17/14,2506,failed,26
1983300378,Krua52 : Thai Contemporary Food Truck,Food Trucks,5/30/15,45000,3/31/15,131,failed,7
1983806647,Angry Arrogant Chef Food Truck,Food Trucks,9/5/14,35000,8/6/14,540,failed,4
198523328,vintage spoon kitchen,Restaurants,6/13/15,50000,4/29/15,700,failed,8
1985804651,Pinteresting Eats,Restaurants,12/17/14,25000,10/18/14,0,failed,0
1985930287,The Cold Brew Bus Coffee,Food Trucks,6/30/15,8000,5/5/15,325,failed,8
1985980080,Bring Mint Gastro Pub By Malcolm Mitchell Back to Va.,Restaurants,3/10/15,25000,1/9/15,50,failed,1
198703878,Please Help Move Cravings Cafe,Restaurants,10/11/15,15000,9/11/15,16357,successful,213
1987519401,First Hot Dog Cart for Maddi,Food Trucks,6/4/17,3500,5/5/17,150,failed,3
198818550,Health food and cheats restaurant and delivery.,Restaurants,6/29/16,25000,5/30/16,1,failed,1
1989152137,786 PARATHA'S,Food Trucks,5/28/15,100000,4/28/15,25,failed,2
1989775248,"Pythons ""The Woman's Hooters""",Restaurants,10/11/14,300000,8/12/14,16,failed,3
1989955487,Cold as Ice: A Montavilla Ice Cream Pop-Up,Food Trucks,7/12/16,1500,6/27/16,1588,successful,48
1990505903,"Hot Wingz!  Burgers, Wingz and Thingz",Restaurants,7/6/15,32000,6/15/15,650,failed,3
1990777205,Help support The Winchester!,Restaurants,12/7/13,20000,11/7/13,23091,successful,198
1991284368,Get Hula Cowgirl Shaved Ice Over the Last Bump!,Restaurants,8/15/14,3000,7/30/14,35,failed,3
1992981398,The lunch box food truck!,Food Trucks,12/25/15,10000,10/30/15,1,failed,1
1993623779,Sweets and Treats... A Starbarks for you and your pet...,Restaurants,6/28/16,20000,4/29/16,1,failed,1
1993796089,Dad's-Donuts,Restaurants,9/16/17,75000,8/8/17,60,failed,3
199403377,The Sea Bean Natural Foods Co. - Montauk,Food Trucks,5/10/15,15000,4/10/15,15215,successful,90
1994058519,PUNK Food-Truck,Food Trucks,7/2/16,32000,6/2/16,1,failed,1
1994281838,"Every Day Gourmet Sauces,Rubs,& Food Cart",Food Trucks,5/13/15,25000,4/14/15,36,failed,2
1994809141,Bring Back Just Delicious!!,Food Trucks,2/20/16,18000,1/6/16,25,failed,1
1994869050,Grandma's Filled Burgers,Restaurants,11/23/16,65000,10/9/16,1,failed,1
1995421890,Mama Martray's Italian Truck,Food Trucks,11/25/17,50000,10/26/17,0,failed,0
19955573,brunoise Restaurant,Restaurants,5/24/17,11000,4/19/17,11000,successful,98
1996311714,The Naked Donut Company,Restaurants,8/21/14,10000,7/22/14,1381.69,failed,37
1997103220,Chili Nights Of Cali,Food Trucks,4/26/16,15000,3/27/16,135,failed,3
1997241975,The Brunch Box Food Truck,Food Trucks,10/14/15,15000,9/14/15,0,failed,0
1997882174,Relish will soon have a Storefront,Restaurants,3/18/17,6500,2/16/17,6571,successful,58
1998716664,"Fancy some Fish & Chips, Bangers & Mash or Irish Stew?",Food Trucks,5/12/16,25000,4/16/16,260,failed,2
1998970106,"The new ""Best Restaurant"" Academy in town.",Restaurants,10/19/15,500000,8/20/15,0,failed,0
1999109028,Beats & Treats,Food Trucks,4/29/15,2750,3/30/15,0,failed,0
1999340368,I want to create a Tasty Food Delivery Restaurant,Restaurants,10/31/15,1250,9/30/15,0,failed,0
1999516916,The BEST Airstream Food Trailer,Food Trucks,7/25/17,20000,6/25/17,1836,failed,27
1999599485,Spice Shack Artisan Coffee & Spice Bar,Restaurants,6/1/17,250000,5/2/17,0,failed,0
1999892038,deli~cious,Restaurants,10/30/14,5000,9/30/14,20,failed,2
2000007202,Smoking Cupcakes Food Truck,Food Trucks,6/27/16,25000,4/28/16,18,failed,5
2000327331,Chocolaffee Home of Maninuts,Restaurants,6/25/16,25000,5/26/16,300,failed,9
2000722598,Pyros Brick Oven Pizza in a Food Truck.,Food Trucks,5/19/15,18000,4/28/15,0,failed,0
2001441685,Building the Better Burger,Food Trucks,3/11/15,1000,2/19/15,205,failed,4
2002413832,Serendipity Mobile Kitchen White Label,Food Trucks,8/29/15,30000,7/30/15,10,failed,1
200241749,La Boutique de Macarons (Canceled),Restaurants,9/27/14,30000,8/28/14,28,canceled,2
2002439600,Mr King nacho home style sauce and pizza.,Restaurants,7/7/15,50000,5/8/15,130,failed,2
2003048986,Sunshine - New Cadiz Wine Bar,Restaurants,12/1/16,20000,11/1/16,1,failed,1
2003476876,The Chromatic Dragon: Your Neighborhood Gamer Pub,Restaurants,2/11/15,20000,1/12/15,20937,successful,153
2003527915,Mackubin Street Coffee & Kitchen,Restaurants,6/24/16,50000,4/25/16,45,failed,3
2003767949,Ruth Marie's  Gourmet Pecan Pies,Restaurants,11/21/15,20000,10/27/15,0,failed,0
2004080245,Bark and the Bite,Food Trucks,7/25/15,10000,6/25/15,11883,successful,107
2004361088,Simmer Truck - Help Spread Great Soup to the World,Food Trucks,4/29/13,5000,4/8/13,5266,successful,49
2004425893,BASH Burger Co.'s Experience Bash Catering Trailer Buildout,Food Trucks,9/13/15,1500,8/14/15,121,failed,3
2004601052,The Man Cave,Food Trucks,11/1/14,10000,10/2/14,0,failed,0
20049380,America's Best Hometown BBQ,Food Trucks,11/27/17,28000,9/28/17,0,failed,0
2004987356,Not Your Average Restaurant,Restaurants,9/5/15,35000,7/7/15,200,failed,3
2006202379,The New Douglas Farmers' Market Grill: Fresh Food Fast,Restaurants,3/19/15,3000,2/17/15,52,failed,1
2006263597,Niji Seasonings,Restaurants,5/26/17,15000,4/26/17,18,failed,1
2007659812,"Potatoes, MAINEly",Food Trucks,8/9/14,15000,7/10/14,25,failed,1
2008039534,Timbers Passionate for Paws,Food Trucks,6/30/16,7000,5/31/16,0,failed,0
2008199572,Supreme Life Foods,Restaurants,9/5/14,1000000,8/6/14,75,failed,4
2008477660,bicycle-powered smoothies,Food Trucks,1/29/15,200,1/15/15,305,successful,11
200989520,Barbareño: Central Coast Cuisine,Restaurants,8/7/14,3500,7/8/14,8426,successful,74
2010194324,Skewed Up Food Truck,Food Trucks,6/30/15,6750,5/30/15,0,failed,0
2010265499,Bixa Style- Organic Mexican FoodTruck & Catering,Food Trucks,9/15/16,25000,8/6/16,1240,canceled,23
2010588750,It's A Wrap! Once It's Complete....,Food Trucks,3/12/17,4000,2/15/17,1,failed,1
2010826659,Let's light up The Brass Lamp!,Restaurants,11/25/14,25000,10/26/14,27529,successful,309
2010865398,Pick Up Sticks Gaming Parlor - Sacramento Area Cafe,Restaurants,4/30/17,12000,4/1/17,211,failed,8
201135800,Silver Linning Gourmet Fudge,Restaurants,8/15/14,20000,7/16/14,0,failed,0
201178801,Alan's Food Truck (Canceled),Food Trucks,9/29/15,20000,9/8/15,0,canceled,0
2012502345,DJ's Tri-Tip,Food Trucks,5/5/15,10000,4/1/15,480,failed,8
2012698617,"Coffee, Books & Blues",Restaurants,7/7/14,3500,6/17/14,1495,failed,31
2013370914,Julie's Fudge & Gourmet Nummies Food Truck,Food Trucks,5/14/17,37505,3/30/17,1797,failed,17
2013521778,John Stephens.,Food Trucks,3/8/15,10000,2/6/15,1,failed,1
2013754050,Spanish Food with a Purpose,Restaurants,2/4/15,10000,1/5/15,1,failed,1
2014076665,Wrap It Up! Food Truck,Food Trucks,5/17/16,6000,4/26/16,3,failed,3
2014586019,Java The Hut,Food Trucks,5/4/15,80000,4/4/15,2,failed,2
2014658775,The Impeccable Plate: Healthy Fresh Cuisine: Jacksonville NC,Restaurants,1/10/15,7500,12/11/14,50,canceled,2
2015612188,Ethiopian/Eritrean Food Truck in Eugene,Food Trucks,3/11/17,15000,1/10/17,0,failed,0
201561447,Coastline | Craft Burgers & Beers in West Seattle,Restaurants,11/3/14,20000,10/13/14,4690,failed,46
2015938423,Burgerim | A NEW CONCEPT,Restaurants,9/16/17,43000,8/17/17,86,canceled,4
2016457858,HOME COOKING FOOD TRUCK,Food Trucks,10/23/15,10000,9/8/15,3,failed,1
2018421532,Cleo's Cupcakes & Creations,Restaurants,10/3/14,20000,8/24/14,256,failed,9
2018623066,Highway Gourmet Food Truck,Food Trucks,8/25/14,10000,7/26/14,500,failed,1
201874788,A Flying Sausage Food Truck,Food Trucks,11/16/15,5000,10/17/15,530,failed,11
2018771778,Fast Jim's Restaurant and vision,Restaurants,10/21/14,125895,9/21/14,1,failed,1
2019121840,C&G's Kitchen,Restaurants,8/5/15,15000,7/6/15,100,failed,3
2019143992,SNACKY DOGS! JOIN THE FLAVOR REVOLUTION!,Food Trucks,6/22/14,35000,5/23/14,100,failed,1
2019271714,Juicy Stuff,Food Trucks,7/17/15,30000,6/17/15,6186,failed,98
2020142799,Project Baracoa,Restaurants,6/4/15,25000,5/5/15,1140,failed,12
2020458159,PUNK Food Truck (Canceled),Food Trucks,6/24/16,70000,5/25/16,90,canceled,2
2020901260,Mikhuna,Food Trucks,4/6/16,150000,3/7/16,0,failed,0
2020939668,Renard Cafe and Bar,Restaurants,4/28/15,5000,4/8/15,6513,successful,61
2021311450,Chariot's Fire Barbeque,Food Trucks,5/6/15,1000,4/6/15,0,failed,0
2021361580,Pasta by Phil,Restaurants,3/28/16,10000,2/27/16,22,failed,3
2022162498,"Tango's ""Mangos on a Stick"" & Awesome T Shirts",Food Trucks,3/24/16,8000,2/23/16,2,failed,2
2022205069,Renovate Breezy on Spring Street,Restaurants,3/12/15,3000,2/11/15,61,failed,3
2022310175,Sugar Shock Cakes and Edible Art (Canceled),Food Trucks,5/18/15,35000,4/18/15,0,canceled,0
2025254646,A Dream Come True,Food Trucks,2/11/16,50000,1/12/16,0,failed,0
2025406171,Watchtower Bathroom Renovation,Restaurants,11/4/17,400,10/17/17,835,successful,21
2025483456,Bibim - Korean Restaurant in Downtown Silver Spring,Restaurants,12/21/15,25000,11/21/15,7671,failed,79
2025484530,Ignite the Peruvian Experience,Restaurants,9/5/16,39000,8/9/16,12185,failed,62
2025752315,Mickey's Dining & Catering on the Green,Restaurants,8/20/14,45000,7/21/14,10,failed,2
2025832306,What can I get you?,Restaurants,9/25/14,30000,8/26/14,7,failed,3
2026478211,Sister's Pastry Shop,Restaurants,11/22/16,10000,10/23/16,31,failed,4
2026719487,Bringing New Orleans to New York City (Canceled),Food Trucks,5/28/15,26000,4/18/15,0,canceled,0
2026784983,Hula Girl Bar & Grill,Restaurants,10/16/15,35000,9/15/15,35115,successful,187
